from,to,cost,flow
4746,3552,0.250369469,0.0
14305,5013,1.681700854,0.0
8503,3338,0.272697525,369.70399
12104,12107,0.791057211,0.068744646
7125,218,5.963497355,0.0
7429,6502,0.298236919,0.0
5777,9610,0.127002663,1399.0091
14335,4289,0.237673339,53.110987
11241,8335,3.083259788,11.871672
6084,7866,0.24462382,0.0
10655,10634,0.106373045,0.0
12015,12014,0.368562935,3.6884147
6608,2630,0.029624903,0.0
11708,11280,0.123507467,0.0
13508,13304,0.095574948,0.0
9225,9226,0.245358435,14.515696
6121,1249,3.737821352,70.219012
2261,7230,0.575297379,6.1449431
13369,12584,0.418808692,0.13484527
8222,1206,3.090082581,0.0
10147,11522,10.48331592,0.0
4020,11033,5.593120068,0.0
10828,5309,0.001037727,15.394489
6668,5048,0.219576241,0.0
12603,498,2.901688419,0.0
8943,8951,0.115749638,0.0
6274,8872,0.429404915,800.16706
13077,13076,0.924841662,0.0
9157,336,0.236422539,25.543488
13387,12593,0.070164096,106.22197
5119,3498,0.063358334,0.0
13358,12872,0.132927772,1e-12
2046,9695,0.116306024,14.930808
6236,6049,0.033010124,0.0
10024,5038,0.355387795,5e-13
1307,9881,25.7013523,5606.6836
2033,1071,0.297067063,0.0
7966,1426,16.47025669,0.0
6063,8736,0.053041878,51.410419
10713,591,0.069124401,0.0
11200,10881,0.212076446,0.0
7466,10711,9.982503288,1947.0256
6342,7771,0.075604275,0.0
11801,5995,0.113157404,0.0
12920,11969,2.309455355,99.52466
8704,5548,8.783051187,0.0
8090,6209,0.820651081,23.814156
11081,10219,0.007706355,30.712006
10663,5819,0.121599751,49.146906
3024,9501,0.416255232,1.700108
10659,8495,0.089386408,3.7716498
13812,13184,0.079406219,53.110987
11302,11240,0.002044318,0.0
2241,4430,0.534691935,0.0
6659,1379,0.937059096,0.0
98,2174,0.581713656,5e-13
3195,997,0.338224053,0.0
3156,5512,5.833271333,0.0
942,8039,0.546940766,1.5511467
13932,12327,0.01701682,26.555494
9618,9620,0.066116511,282.4929
5113,7777,1.44031502,3.8100398
11584,1547,0.049895375,0.346376
5420,9260,0.027601067,0.0
13353,12794,2.340274875,0.0
11538,6390,0.065997974,0.0
1435,8855,0.195583945,33.674301
9194,3876,0.588260588,0.0
10234,8663,0.065523376,1.73188
7148,8590,0.195677582,30.686552
1494,1465,0.259475148,0.0
12020,12024,0.005187786,0.19830186
13771,13484,0.087575418,26.555494
7525,838,0.269657262,0.0
11345,2667,15.77361416,0.0
2174,1078,0.541086012,5e-13
9930,7873,2.370999662,1e-12
11429,11229,0.622435682,131.89228
3388,421,0.188546518,0.0
6338,3046,0.147124368,0.0
10555,1182,3.007453035,1e-12
10010,7408,0.668707576,0.0
6036,8378,0.330065482,130.67035
2774,3469,0.332137598,0.0
5978,1246,0.081845685,0.0
8316,5131,0.466522451,0.0
976,759,1.407866075,1e-12
3963,8,0.023813477,0.0
4557,702,0.939679218,0.0
7670,6812,0.062647057,0.46183467
8572,1792,0.716365527,0.0
13595,1222,0.300350273,88.518312
1237,8116,2.656316964,11.507381
2466,1851,1.198291868,5e-13
13401,12275,0.171719221,0.0
3224,2281,0.112046125,0.0
10645,3734,0.068170351,3.46376
5240,3218,0.906102864,0.0
10167,2408,8.042624824,1.5e-12
14256,13329,0.203545374,27.71008
14198,14200,0.160008142,5501.3914
12273,12243,5.803273411,26.653466
5620,607,11.70546845,0.0
1993,9890,0.136706894,43.63963
4844,4056,2.869315946,0.0
10929,8346,0.002547853,1.0776142
12410,12409,0.123999452,0.068744646
5405,10104,1.138972154,0.0
7419,3064,0.651487085,5e-13
10319,10316,0.248716232,0.0
12998,13001,0.282201096,2.6387368
4975,7024,3.127135275,0.0
5730,2409,0.308138636,0.0
7619,407,0.035788699,0.0
10681,732,0.225697598,0.0
3415,5158,1.76203014,0.0
2129,11206,0.559637186,0.346376
11328,10824,0.227465022,0.0
7263,3485,0.073389005,0.0
1027,8838,0.437890823,1.8633936
6030,4121,0.221542836,0.0
185,9171,0.268420647,143.46479
1007,166,0.825188744,0.0
12698,12694,0.138423425,0.0
6969,540,4.75456653,1.811157
12400,12405,1.133321394,0.0
10291,8049,0.356580404,12.700453
4838,18,0.823954521,0.0
13945,13278,0.015423363,0.0
1125,9630,0.31995419,680.63299
5594,480,1.572104058,0.0
11800,3090,0.834473911,0.0
7128,2123,0.186487611,0.0
11422,10836,0.018655606,0.0
5770,12555,2.673607316,1.91163
6754,8973,0.047321112,180.71733
11490,1186,3.081812412,0.0
7200,1135,0.003905159,0.0
12596,4266,2.122782194,0.0
7587,9193,0.055666717,45.0912
7754,6055,0.928066632,0.0
7762,10225,0.077083515,0.0
7987,11261,0.54597805,0.0
5669,1552,0.085387188,0.0
5388,9394,1.183983129,3.0750009
8856,2603,0.121360278,0.0
11566,7498,0.00728416,0.57729334
7226,8960,0.027968706,141.46855
1564,707,1.703722514,0.0
3679,7609,0.176112897,203.15677
13017,13016,0.107627025,0.0
11967,1437,1.675574432,0.0
9613,1408,1.660048346,0.0
8974,6167,0.082638517,0.0
4554,12323,0.285514258,335.92535
12353,12373,0.233855516,0.047592447
1045,12941,3.790002997,0.16392954
3373,6751,0.25715114,0.0
10794,10869,8.929410417,230.6301
2933,6019,0.609975465,0.65836219
14270,13564,0.467144277,1e-12
12204,12229,0.173049517,0.851376
6141,6144,0.381007805,1e-12
3338,2409,0.337594504,0.0
5803,11218,17.65509295,0.0
6582,2831,0.334375877,299.23038
14087,13884,0.173179247,106.22197
9283,9295,1.248019284,15.159542
9379,9383,0.49213373,4.6376196
14330,12750,0.448895317,2635.4124
4121,8727,0.184775382,33.269765
7445,1370,0.061174052,0.0
6821,3980,0.753178991,54.398721
7811,2618,0.154613637,0.0
11701,11361,0.14272861,36.177049
1776,6369,0.227173181,2e-12
13314,4517,0.018145752,88.518312
3867,1184,0.221906759,0.0
10848,54,0.745755903,0.0
11157,10003,0.038576571,93.136659
1449,2461,0.075647801,5e-13
6209,8110,0.45088836,0.0
6293,393,0.266353514,0.0
14154,2024,6.228185715,1210.5109
430,8741,10.6929536,414.92256
8276,2520,5.270333487,0.0
9591,4765,0.259256481,214.49387
7418,8534,0.204042252,0.0
13767,5486,1.78823255,176.33736
4079,7346,0.154904633,0.0
6041,6047,0.560560949,0.0
1354,2636,9.470631082,3e-12
4393,759,0.576852083,0.0
2420,19,0.163301669,0.0
253,3159,23.84344172,1e-12
7198,1766,0.392954939,119.97151
9389,9391,0.075472692,24.031542
1635,340,0.071743524,0.0
10843,6720,0.409159098,8.7190368
7328,12089,4.387437358,0.0
11149,9841,0.159894265,41.180258
7725,11391,0.423239167,2256.3581
6176,632,0.092663256,0.0
2153,17,0.315318691,0.0
12281,13541,0.047956136,712.3219
10141,2250,0.329086481,435.66404
3876,9194,0.588260588,19.211485
6834,8535,0.604440263,24.515381
6686,340,0.313080542,0.0
8323,8321,0.261685362,19.951402
14326,12743,0.257850043,1e-12
7661,253,0.13940165,63.09794
10956,5326,0.000923605,0.0
13148,13147,0.219621846,436.08211
12801,12799,0.708125615,0.0
10616,8431,0.087048752,17.944997
3775,1442,0.160900226,0.0
6802,54,4.000829303,9.9998894e-13
10688,7398,0.071179407,0.0
10676,1010,0.330059008,0.76972445
640,8448,0.087546611,5.4176069
7509,3144,0.794586328,0.0
5708,5681,16.44809602,22.180725
4556,12604,0.135040504,24.07649
13978,891,0.091757991,0.0
9252,9450,0.111330642,24.216624
1027,8848,0.278647021,1.7688526
8024,2270,3.245559559,6950.4114
7193,1639,1.88190318,0.0
1570,8552,8.663749522,0.0
1828,14130,6.468549309,0.0
10816,9624,0.021422735,1e-12
297,6673,0.123929242,5e-13
7379,1095,1.651496821,7.6972445
10612,5658,5.142111901,260.99709
7758,840,2.133513974,0.0
7356,13294,0.325471303,0.0
3631,2706,0.209342153,0.0
5235,406,0.162329932,0.0
11053,10935,0.087772473,34.6376
11331,2721,0.758636284,2.4631182
3995,7398,1.410189181,0.0
4297,8716,12.09232845,1e-12
13607,13528,0.404442372,0.0
13994,13271,0.116492688,0.0
6128,11337,5.82740813,611.16188
14333,3315,2.063105293,0.0
8535,8555,0.410442478,14.637322
7997,2945,4.771395359,73.296457
7432,3697,0.101071698,0.0
2362,11592,0.096156926,0.0
6408,772,0.764087307,0.0
14067,14054,0.071312251,0.0
10980,7059,0.022817526,38.871085
3811,9413,0.425042306,1.7529885
10732,10029,0.091887896,0.42334845
469,2258,24.04478865,1.5e-12
10893,926,0.90210218,0.0
12018,12021,7.189538949,0.0
13015,2169,0.342527761,0.0
3519,968,0.843432694,0.0
1887,2410,1.358312543,0.0
2567,520,0.674359016,0.0
11219,11517,0.348807205,1.8088525
2374,11068,1.257318845,0.0
10309,8499,0.100909263,0.8466969
8043,10473,0.067451511,0.0
12491,12489,0.022390238,0.0
10238,8796,0.003794535,5.5420161
7434,894,0.406149411,0.0
11186,10857,0.071566468,23.669027
12535,12518,0.202825512,0.0
12864,5524,0.224240446,0.0
12505,12497,0.055138728,0.0
14135,13633,0.156466439,53.110987
6995,52,0.351232902,0.0
10017,7553,4.75471119,0.0
9693,9700,0.24496848,1.7186162
10570,9443,0.122929919,50.801814
4433,9003,0.054928799,89.505529
8287,8292,0.214605575,3.4372323
2941,7256,1.352142564,0.0
5737,11253,0.759091631,6.9942209
10608,2749,0.132490939,2.078256
3312,9145,0.160752538,127.02953
11174,11385,0.549772597,0.0
5878,398,0.402938798,0.0
11187,9580,1.498683872,2.1099318
7272,13488,8.466886449,0.0
13737,2499,4.436535108,272.38096
2228,9650,0.212453118,694.03837
6631,6151,0.219198166,0.0
4997,5514,1.638805695,5e-13
7544,994,0.033376876,0.0
11483,8809,0.153777804,15.009627
5453,1138,5.015861111,0.0
6185,8443,1.396083568,185.9439
7483,1219,0.193509126,0.0
2080,382,0.808996166,0.0
4186,7075,1.477637215,0.0
5172,3309,0.109605881,0.0
3382,1404,0.048598991,0.0
800,224,0.446908935,0.0
7518,4489,0.28970874,0.0
4815,6285,0.276792594,1e-12
10603,9989,0.331175235,0.0
6798,2047,0.280061622,28.751109
11878,2090,1.745191968,0.0
4009,89,0.235252811,1e-12
3706,169,0.16195708,0.0
677,10475,35.38197571,1450.0063
10443,9114,0.02959766,31.404758
2765,9289,1.240451943,2.5356198
1693,268,2.346013488,1e-12
3370,7023,0.296586169,0.0
2532,7417,9.004191849,12.773109
4832,955,0.09036076,0.0
1584,420,0.82877018,0.0
5630,1715,0.020688736,0.0
14128,14127,0.124062107,0.0
3605,3368,7.187279154,0.0
8707,1071,0.040608907,0.0
8081,11088,6.076373495,76.164298
9303,9311,0.689397176,13.188396
14003,13760,0.023316968,26.555494
6529,6361,1.012759267,0.0
9408,12244,8.812484753,0.0
11517,10824,0.195773147,20.667102
9710,11662,1.592378855,0.0
4307,2621,0.231244961,0.0
10903,10128,0.07826567,0.0
4805,977,0.20053652,0.0
1470,405,0.14722922,1e-12
3791,207,5.546538311,0.0
13379,13316,0.117929184,1e-12
3164,3037,0.111243186,0.0
13452,12028,0.017654122,53.110987
3013,7119,0.566658293,31.250813
5558,1718,0.336427724,0.0
1602,9368,0.873906996,1.9512903
13392,5486,0.345105642,0.0
4861,4729,0.85205573,0.0
11931,3600,0.448674909,0.76972445
11843,11548,0.05399996,5.7729334
8004,8022,1.174410878,10.917179
7888,2561,0.228824134,5e-13
5691,678,1.021091524,0.0
4316,6970,0.029255154,0.0
13726,14189,0.117484002,0.0
14080,2214,4.098097487,0.0
8916,37,0.563926441,0.0
10376,401,0.059892916,136.43366
10618,8525,2.940199952,289.17944
5018,3813,0.268584389,0.0
4137,387,0.059683368,0.0
11256,8639,0.719661726,169.29482
14356,14355,0.04423066,0.0
3435,3512,1.277393747,0.0
2505,4479,0.199392587,0.0
9307,9309,0.089563847,2.4748073
8431,1918,0.062101966,0.0
13002,12999,0.81691478,0.0
10610,8225,0.0206616,0.0
10012,11224,0.235103413,1193.6566
13261,13869,0.215903701,623.12945
13890,12445,56.00683875,49.774228
5543,4236,0.096172585,0.0
11746,10959,1.765300746,3700.8325
14418,6271,1.15008103,0.0
11535,2691,1.824864381,15.394489
4557,4716,0.822922567,1e-12
6815,711,0.224072209,0.0
5053,6619,0.10263911,0.0
13549,12139,0.334760842,53.110987
10700,342,0.214096745,0.0
7607,3968,0.068186541,0.0
7972,6473,2.739731056,0.0
9501,9507,0.279824715,0.0
12976,12966,0.25768441,0.0
183,6805,0.537523783,2.5e-12
5330,11814,1.198527992,48.718165
7669,3008,1.049975937,0.0
10780,7420,0.24286914,5.1186676
10917,758,0.111044211,1.2700453
9640,840,0.331224407,0.0
7242,1524,0.888362954,0.0
750,6521,0.805049694,1e-12
2873,901,0.239974314,0.0
1520,6429,0.353878431,535.95706
11298,206,0.332653731,113.91922
10253,10740,6.295449056,63.621244
13842,12819,0.178409898,0.0
10302,5158,4.617838855,67.889697
9054,7435,0.63402277,0.0
4436,222,2.274453878,72.861295
13994,13271,0.116492688,26.555494
12924,3992,0.214208745,40.0072
12354,12355,0.037029444,1.9856627
688,8249,2.856104685,1e-12
3520,2607,26.40622988,4110.3333
6558,7190,0.247079496,0.0
11961,5021,0.185086992,0.38486223
10490,2232,3.634091757,18.005641
3866,4372,0.011552074,0.0
13984,12458,0.035661157,26.555494
57,8943,0.389409449,97.641194
6712,8708,0.135266707,6.7819238
12050,12048,0.093900727,0.0
4695,2327,0.043552228,0.0
12931,12930,1.087444371,0.0
1955,1195,0.331449417,0.0
5833,2645,0.121958095,0.0
755,11756,4.112881672,140.32077
10942,10941,0.130098446,2.078256
9446,9458,0.443277368,38.866408
6509,185,0.525415742,0.0
5773,4061,3.028427916,5e-13
3530,12469,13.92282085,0.0
5133,4308,0.139791748,0.0
380,9083,0.54908889,95.684616
3870,9307,0.508071703,106.95345
8307,2885,0.307520981,0.0
14428,14036,0.084388589,1e-12
6850,8249,0.36326248,6.0151565
11718,755,0.107436636,0.57729334
2319,2107,0.055516102,7.5432996
11301,6230,12.7212475,0.0
13519,12239,0.148165077,141.6293
11452,5957,1.585251623,0.50500875
6564,650,0.200180264,0.0
13017,13016,0.107627025,0.0
994,4899,2.213346182,5e-13
14366,5420,0.313451433,0.0
5239,311,0.416871573,0.0
600,9091,0.182419561,155.11553
2268,30,0.130916173,0.0
4944,8514,0.137436908,73.287081
11394,11130,0.037042789,0.0
12638,12637,0.098880366,0.0
7220,5771,34.94505467,2418.4652
3832,8380,0.193214293,12.51417
7129,5696,0.103516968,0.0
13671,13662,0.199154079,137.01095
10928,9830,0.162519742,2.078256
8210,8615,18.70258863,0.0
6347,1810,0.327609243,0.0
2553,194,0.331465816,43.832533
13915,12315,0.05586703,53.110987
13035,13036,0.136459399,1.5335344
11237,7987,0.41405597,5.4859983
11445,11441,0.038508678,0.96215557
14283,12757,0.394910785,27.71008
11467,6420,0.576999853,93.521521
2047,4028,16.83664412,5e-13
7942,2335,42.2720407,0.0
5848,5324,0.036807021,0.0
5613,3966,0.012074794,0.0
2196,5063,2.03552056,76.63229
718,2708,0.024528881,0.0
12354,12358,0.026741003,0.11104904
10810,11463,0.135419281,157.60108
12356,13194,0.179279947,25.936792
5723,4878,0.674163022,0.0
14014,7391,0.081120452,26.555494
14288,14286,0.051078151,1e-12
4290,7378,2.070333563,7.1094188
5145,4892,0.139465428,0.0
10582,3230,0.00673776,63.117405
13200,13068,0.048102023,1e-12
14207,14187,1.952034154,0.0
10518,1552,2.785810426,0.0
3737,12581,0.241761935,17.878896
14033,12579,2.336974664,106.16381
14108,13155,0.435325033,0.0
11537,3941,0.105243695,0.0
3999,1847,0.154714493,0.0
5865,7973,0.206961225,3.8497002
75,5533,0.229218037,5e-13
165,5241,8.852687946,1e-12
13682,13255,0.052583558,1e-12
9643,9555,3.224191693,2.6731091
8330,1506,1.360663309,61.004834
2125,7780,0.358288101,0.0
4459,1002,0.040091541,0.0
6157,4479,0.31169306,71.465348
11232,10840,0.185299506,0.61577956
8817,8820,0.089904239,8.8151789
9715,820,10.46355474,0.0
9469,9460,0.570934559,179.98076
5356,7191,3.294810898,0.0
11713,1216,1.072902064,0.0
2278,8450,0.121469466,191.05459
8205,289,0.194550438,643.46218
5711,2869,0.061996589,0.0
11518,10667,0.016868874,0.0
10212,10659,0.045559812,0.0
7919,2359,0.543799376,0.0
7308,7164,0.08783918,0.0
14203,13213,1.105901101,0.5102968
1573,221,0.276500215,0.0
13525,13565,0.323653148,0.0
1353,4909,2.399223043,2.3716903
10731,3041,0.616338602,0.0
2055,298,0.056385134,0.0
4545,663,0.367808507,0.0
1957,9037,0.070253477,19.391278
1818,1139,0.235014999,0.0
2856,4374,1.34454987,5e-13
11289,2872,0.083659695,1.2315591
11891,11676,0.485436045,0.0
10746,273,0.869848033,12.700453
4223,8463,0.311979487,1.8455293
11070,7134,0.073206687,0.0
13929,12316,0.756811675,880.5067
5516,4721,0.042278269,0.0
10341,3837,9.574209794,1.7450564
195,438,0.687275048,3.1306566
1711,8620,0.116858002,88.722898
12249,12255,0.249146647,0.42039995
6120,7818,0.537024757,0.0
10130,10110,0.076570656,61.577956
11596,3848,0.164012828,0.0
2062,1365,3.66851867,0.0
11758,1251,0.28758483,1.8001661
7614,7676,0.172529756,0.0
10278,489,0.89357648,35.01133
12633,12630,0.051378408,0.0
6366,3538,2.477881335,0.0
10506,2318,0.191794418,1.7703662
6309,9025,0.030836262,364.73265
5253,1366,0.335398606,0.0
13121,1293,7.073158479,0.0
6370,1528,0.658541202,1e-12
11421,11282,0.000264993,0.0
10126,10651,0.823761107,15.471462
12412,12386,2.153811733,1.0787621
11154,10637,0.006863949,51.956401
9801,2915,7.251684543,0.0
5351,6522,0.094795445,3844.3434
11038,10894,0.023617143,15.471462
5753,3300,0.067486357,5e-13
9143,263,0.037611688,0.0
77,9481,0.720629876,0.59226157
5604,985,0.261725141,0.0
9395,6494,0.275736969,68.804564
9750,1669,2.818209935,5e-13
86,10028,0.426751719,17.922366
4541,2896,2.742231489,0.0
11034,1580,0.38077246,1663.5179
6811,5375,0.107572542,0.0
11835,11050,0.019455155,1.2700453
9368,7224,0.433301932,0.0
7978,7980,0.099037142,1.0787621
13999,13346,0.13933392,26.555494
13800,13177,0.066060643,0.0
12625,12626,0.074735576,0.071388671
3928,1019,1.563752635,5e-13
13317,12283,0.279543802,0.0
12964,2568,7.528791243,0.0
8672,981,38.6030337,0.0
9782,1249,6.645540847,0.0
11052,10959,0.23925373,0.0
11253,849,1.854412582,58.950621
6139,95,1.14453501,0.0
7344,9351,0.036770017,45.426991
1733,3146,1.225817707,0.0
7889,165,0.583748256,0.0
11699,6409,0.080416916,14.316875
4469,2364,0.549466182,0.0
13828,13203,0.069278544,27.71008
14192,2351,0.025490332,0.0
3824,751,3.541151364,0.0
10641,10744,1.019566507,76.741528
8385,785,1.858033851,5.8882434
5075,697,0.817953483,0.0
11964,4279,0.091028924,0.57729334
4919,621,13.10636907,0.0
13405,13716,0.431321696,0.0
10235,8790,0.350939309,1.039128
13424,12723,0.552840833,237.85157
10564,10412,0.009412868,1.9243111
3381,5522,0.179842721,0.0
12888,12877,0.591215814,46.530009
5632,10396,0.133679011,0.0
13956,12353,0.111835508,26.555494
11291,2293,0.081417386,2.5016045
4988,9406,0.140142984,25.612669
13967,13588,0.286468862,159.33296
12282,4633,0.035932285,0.0
3952,142,1.784425424,0.0
1520,9153,1.20137105,53.501843
4189,4531,0.499037168,0.0
13315,12211,0.048102018,1e-12
11295,11242,0.028183911,6.0808232
10898,788,0.015286391,0.0
10436,8114,0.097031164,5.1956401
10670,10055,2.052115319,3.3483014
5528,12493,0.59056721,3.4425204
4763,4078,0.317026422,0.0
13220,13216,0.043396685,187.04304
9604,9601,1.161461191,2.5858563
13997,13272,0.060073975,26.555494
477,8364,0.114353839,308.71634
12497,12498,0.081365798,0.10311697
2648,2038,9.20499045,325.7564
4726,4267,5.770074327,5e-13
5983,1845,0.467898473,0.0
10965,6798,4.626127596,28.751109
6734,5839,1.286029478,0.0
12348,6547,4.213800102,0.0
4172,8961,0.048585485,317.40736
9960,9961,0.30181805,3.2838789
7603,1287,4.077339319,0.0
12440,12438,0.125619496,0.0
10257,318,0.101958576,29.634391
11733,773,1.414755393,0.0
10482,8418,9.686277935,0.0
3732,5282,0.016727239,0.0
9436,9432,0.269294117,3.2553982
5191,3469,20.47237602,5e-13
11364,10483,4.025007939,27.71008
9383,9379,0.49213373,0.0
6822,9035,0.046106782,206.97955
1581,7764,0.103855722,33.335293
6869,5651,0.740845842,0.0
2387,7428,0.591624434,76.703105
6254,3118,0.20592149,0.0
10418,1069,0.514051171,142.93783
12525,12523,0.146811478,0.0
11539,9743,0.326864033,325.20858
9754,4547,2.7823504,0.0
3035,1493,0.038461949,0.0
3189,7376,2.97691785,0.0
10971,7068,0.265519238,0.0
4043,6724,1.962788924,17.223178
6649,1568,0.288473775,0.0
2377,8466,2.549957389,0.0
7910,277,0.262889281,0.0
8822,705,6.1283666,0.0
5799,7580,0.047066317,0.0
11488,5956,0.087121681,0.61577956
8364,477,0.114353839,0.0
4798,1543,0.25978859,0.0
1593,6190,1.885903084,0.99150932
10700,1471,0.164619045,1.9243111
13703,12921,0.055742267,53.110987
7506,6206,0.021443812,0.0
11003,6540,0.09042836,57.690848
75,5430,1.506208717,5e-13
4851,3847,7.936756238,126.27299
13472,12263,0.147034652,26.555494
12750,2838,3.916494799,3372.9872
2084,11782,0.750577515,397.99134
7912,1668,0.320818949,0.0
8345,2484,0.138233329,0.0
12709,12702,0.1176172,0.0
6800,6306,0.619090262,1e-12
2313,9325,4.057199801,0.0
5486,4158,6.096495372,18.276847
11760,10781,0.004827166,1.2315591
38,8294,0.976006332,7.0648344
8246,7930,0.1721584,0.0
6622,9595,0.937742551,48.406807
5814,7352,0.012945821,0.0
5183,496,0.307542368,0.0
12626,12625,0.074735576,0.0
8179,8177,0.076309363,2.979816
5416,1392,0.028237877,0.0
764,253,1.677669544,0.0
1260,8308,0.082227319,17.109485
1863,639,0.098825238,0.0
14346,1293,0.138162594,0.0
375,295,0.094448738,0.0
11100,359,0.244162421,90.057761
12231,1908,0.177105099,0.0
10178,10177,0.007597451,59.653645
12849,12848,0.244542255,0.0
7382,661,1.270509367,0.0
6702,4813,0.155309104,0.0
87,8895,0.820073947,2.770938
8304,1260,0.157137811,0.0
11731,10581,0.038042475,0.0
10862,1002,2.328490125,0.0
9673,9675,0.387868949,4.8755818
13283,12327,0.035235817,1e-12
7043,4956,0.063838121,0.0
5710,3925,0.305489453,0.0
8513,11024,0.014208484,0.0
13708,12628,0.056964722,0.0
6709,749,0.142400561,0.0
2654,277,0.513815795,22.591413
5970,2034,1.114021708,0.0
7790,744,0.251815199,0.0
11371,11372,0.070251145,5.1186676
1633,4505,11.4185783,1e-12
5830,574,0.110687685,0.0
11231,10961,0.012698669,0.0
2849,2118,0.339702324,0.0
13882,6330,0.409776433,0.0
11677,3230,0.039639349,0.76972445
10710,11640,0.074992298,0.0
13034,2412,0.153052914,0.0
1456,6221,0.811783266,0.0
13774,13651,0.069368163,0.0
10083,10082,0.002516487,1.6933938
7426,4552,2.167900018,8.4128427
5188,7420,0.202507762,0.0
11607,7170,0.087405963,1.0776142
4047,5898,0.329404635,48.681786
10963,3919,0.456032676,4.3489432
4821,8168,0.143335599,0.0
5056,386,0.153285838,0.0
5861,540,16.93079314,0.0
11947,5188,0.387640468,1e-12
3557,997,0.667222758,0.0
7541,5007,16.26447358,1.5e-12
13537,13445,0.087813478,92.366934
5879,8147,8.446820007,190.70048
7347,9380,0.112437415,94.658734
5121,9951,0.057577969,21.215029
14124,13920,0.017778375,0.0
8212,11,10.5536097,1486.6505
12366,5552,2.010513083,0.0
11252,725,3.801509033,0.0
13283,13932,0.021383889,1e-12
14183,13158,0.098532463,53.110987
14124,13920,0.017778375,0.0
10514,1947,1.082170804,0.0
6863,9443,2.318542447,0.0
6331,9550,0.67065557,1.0047294
3508,545,0.350399048,0.0
901,9629,3.895629094,6.1024094
10170,10048,0.008683245,10.506739
13823,13822,0.015845952,0.0
6236,7661,0.084382232,2.5785769
12598,12597,0.052585357,94.969005
10464,2390,34.61746826,1.7703662
11536,5537,0.756221166,5e-13
2448,4207,0.261571316,1e-12
10247,8528,1.446631712,534.0373
9452,6812,94.25893097,0.0
13199,13920,0.107684284,0.0
9379,4249,1.996977459,5.9450575
11330,11549,1.548279681,250.09682
12953,13277,5.566908728,0.0
6026,3512,0.226313783,0.0
7377,9079,0.488329159,613.84199
7523,34,0.088614258,0.0
8692,9675,51.72984723,0.0
1685,1745,0.261419732,0.0
3020,7662,7.435648685,2e-12
7321,9736,0.237751675,8.5349122
13876,12983,0.546881065,307.12006
13972,13724,0.041224945,0.0
12694,5732,3.01128138,3.6249581
3266,8501,0.738439268,0.0
14002,13568,0.050541637,0.0
13970,3189,72.35661808,1053.3231
13305,5777,32.60545916,1893.1121
4931,5026,0.371764297,0.0
10148,5300,0.065032921,3.4252738
4650,421,0.247695209,0.0
5616,968,13.1931734,0.0
10644,2870,0.121021687,0.38486223
6651,4154,0.114506901,1.5e-12
7764,7182,9.999986693,3e-12
5144,7430,0.721048239,1316.7857
8972,7823,0.109543894,65.878724
7121,8501,0.533253964,0.0
14303,14285,0.079118802,1e-12
7195,4136,2.764064919,5e-13
10875,1048,0.05676077,4.4259156
3660,2450,0.298625449,0.0
13661,12112,0.067073283,0.0
2144,5094,0.338090583,4.0347819
8959,3146,0.024007175,0.0
849,7268,24.2164087,61.871468
12352,12350,0.219241509,0.0
12516,12532,2.647423229,0.0
7325,2098,0.410601949,0.0
12170,12165,0.889376073,0.0
5873,7707,14.55426448,5e-13
3843,8461,0.764390256,38.627056
2712,4357,0.074247645,0.0
1772,5866,2.816851566,24.711403
4359,6424,1.181348636,0.38486223
6275,13131,15.20499149,0.0
5684,8422,0.337103619,28.454995
5089,4550,0.342949602,0.0
14406,13272,0.091876438,26.555494
12918,4377,3.919085633,4.3467769
12442,12441,0.164071452,0.23267419
5225,695,1.774190224,0.0
14409,4520,0.101560229,0.0
5657,88,0.422740671,1e-12
2747,8398,0.284885906,187.97166
1837,3810,1.008921987,235.81576
10031,10452,0.753611086,0.26940356
12419,12416,1.021825339,0.0
11678,9200,0.09447871,0.76972445
14035,13342,0.067736676,53.110987
4661,578,0.668066255,0.0
10816,9624,0.021422735,3.7331636
11965,11089,0.000213582,0.0
13857,13351,0.248866682,145.47792
8981,6362,2.839810425,5e-13
3541,4806,0.648519236,5e-13
12225,12197,0.764029409,0.24853834
11543,6918,0.931739903,856.44712
6636,9598,0.259386669,185.57353
4870,4468,0.559899043,0.0
5147,4121,53.44002618,2.9489314
3981,2455,0.292261924,814.15587
3785,3133,0.030882974,0.0
8445,1514,5.277963549,0.0
14398,13366,0.467443692,111.77678
1606,302,1.443300371,0.0
13466,13465,0.063917845,0.0
6391,6424,0.466231343,0.0
570,8179,0.647766015,14.243362
9279,111,0.525846155,58.630694
5408,2092,1.196667966,0.0
4852,12110,1.67263741,11.46978
10836,10593,0.331341415,13.810727
7069,8674,26.33111077,1956.478
2939,5156,9.248038879,0.0
11760,10781,0.004827166,0.0
214,8511,0.096590889,14.396715
7017,9909,0.808815731,0.0
5738,8044,5.084631399,0.0
7042,5300,0.01298406,0.0
8254,8255,0.039328147,29.787584
1002,8963,0.294777484,200.51491
14093,7461,46.94772404,3043.0737
10286,2667,0.506531105,3.0788978
2363,3272,2.659477139,4.9284623
6789,4075,0.155086884,0.0
12622,12618,0.593878015,0.0
11195,2743,0.008474633,4.5413743
11943,8665,0.125556779,0.57729334
13026,12979,0.458524114,0.45477228
14169,14147,12.09120112,528.2495
13641,13008,0.177328565,92.366934
10547,2743,0.147301452,0.0
6799,2213,1.565611345,0.0
3581,963,1.046383409,0.0
